Date,Max Temp,Min Temp,Ave Temp,Depature Temp,HDD,CDD,precip,New Snow,Snow Depth,State,City
12/13/2022,40,31,35.5,0.6,29,0,0,0,0,Ohio,Cleveland
12/14/2022,42,31,36.5,1.9,28,0,T,0,0,Ohio,Cleveland
12/15/2022,45,38,41.5,7.1,23,0,0.2,0,0,Ohio,Cleveland
12/16/2022,39,32,35.5,1.4,29,0,0.02,0.1,0,Ohio,Cleveland
12/17/2022,32,27,29.5,-4.4,35,0,0.03,0.7,1,Ohio,Cleveland
12/18/2022,28,24,26,-7.6,39,0,T,T,T,Ohio,Cleveland
12/19/2022,27,23,25,-8.3,40,0,T,T,T,Ohio,Cleveland
12/20/2022,37,23,30,-3.1,35,0,T,T,T,Ohio,Cleveland
12/21/2022,39,23,31,-1.9,34,0,0,0,T,Ohio,Cleveland
12/22/2022,47,31,39,6.4,26,0,T,0,0,Ohio,Cleveland
12/23/2022,43,-4,19.5,-12.9,45,0,0.24,3.6,3,Ohio,Cleveland
12/24/2022,13,-1,6,-26.2,59,0,0.01,0.1,4,Ohio,Cleveland
12/25/2022,14,11,12.5,-19.4,52,0,T,0.2,4,Ohio,Cleveland
12/26/2022,21,9,15,-16.7,50,0,T,T,3,Ohio,Cleveland
12/27/2022,32,20,26,-5.5,39,0,T,T,2,Ohio,Cleveland
12/28/2022,44,31,37.5,6.2,27,0,0,0,2,Ohio,Cleveland
12/29/2022,57,43,50,18.9,15,0,0,0,0,Ohio,Cleveland
12/30/2022,63,53,58,27.1,7,0,0.04,0,0,Ohio,Cleveland
12/31/2022,54,39,46.5,15.8,18,0,0.46,0,0,Ohio,Cleveland
1/1/2023,49,37,43,12.4,22,0,T,0,0,Ohio,Cleveland
1/2/2023,51,45,48,17.6,17,0,T,0,0,Ohio,Cleveland
1/3/2023,62,49,55.5,25.3,9,0,0.61,0,0,Ohio,Cleveland
1/4/2023,59,37,48,17.9,17,0,0.94,0,0,Ohio,Cleveland
1/5/2023,47,36,41.5,11.6,23,0,0.05,T,0,Ohio,Cleveland
1/6/2023,38,33,35.5,5.8,29,0,0.02,0.3,T,Ohio,Cleveland
1/7/2023,35,31,33,3.4,32,0,0.06,0.3,0,Ohio,Cleveland
1/8/2023,37,29,33,3.5,32,0,0,0,0,Ohio,Cleveland
1/9/2023,36,30,33,3.7,32,0,0,0,0,Ohio,Cleveland
1/10/2023,44,30,37,7.8,28,0,0,0,0,Ohio,Cleveland
1/11/2023,50,32,41,11.9,24,0,0.03,0,0,Ohio,Cleveland
1/12/2023,48,35,41.5,12.5,23,0,1.03,T,0,Ohio,Cleveland
1/13/2023,36,29,32.5,3.6,32,0,0.34,2.1,T,Ohio,Cleveland
1/14/2023,29,21,25,-3.8,40,0,T,T,1,Ohio,Cleveland
1/15/2023,36,16,26,-2.8,39,0,0,0,1,Ohio,Cleveland
1/16/2023,46,22,34,5.3,31,0,0.22,0,0,Ohio,Cleveland
1/17/2023,56,38,47,18.4,18,0,0.01,0,0,Ohio,Cleveland
1/18/2023,42,38,40,11.4,25,0,0.01,0,0,Ohio,Cleveland
1/19/2023,58,38,48,19.5,17,0,1.02,0,0,Ohio,Cleveland
1/20/2023,40,34,37,8.5,28,0,0.05,0.2,T,Ohio,Cleveland
1/21/2023,35,32,33.5,5,31,0,T,T,0,Ohio,Cleveland
1/22/2023,33,31,32,3.5,33,0,0.34,4.4,0,Ohio,Cleveland
1/23/2023,33,29,31,2.5,34,0,0.06,0.8,4,Ohio,Cleveland
1/24/2023,36,28,32,3.5,33,0,0,0,3,Ohio,Cleveland
1/25/2023,43,33,38,9.5,27,0,0.38,0.6,2,Ohio,Cleveland
1/26/2023,34,27,30.5,2,34,0,0.13,1.2,T,Ohio,Cleveland
1/27/2023,37,25,31,2.4,34,0,0.03,0.6,2,Ohio,Cleveland
1/28/2023,40,29,34.5,5.9,30,0,0,0,T,Ohio,Cleveland
1/29/2023,46,30,38,9.3,27,0,0.11,0,0,Ohio,Cleveland
1/30/2023,32,25,28.5,-0.3,36,0,0.1,0.5,T,Ohio,Cleveland
1/31/2023,25,16,20.5,-8.3,44,0,T,T,1,Ohio,Cleveland
2/1/2023,28,14,21,-7.9,44,0,T,T,T,Ohio,Cleveland
2/2/2023,39,21,30,1,35,0,T,T,T,Ohio,Cleveland
2/3/2023,24,12,18,-11.1,47,0,T,T,T,Ohio,Cleveland
2/4/2023,37,12,24.5,-4.7,40,0,0,0,0,Ohio,Cleveland
2/5/2023,48,37,42.5,13.2,22,0,0,0,0,Ohio,Cleveland
2/6/2023,40,32,36,6.5,29,0,T,T,0,Ohio,Cleveland
2/7/2023,57,31,44,14.4,21,0,0,0,0,Ohio,Cleveland
2/8/2023,47,35,41,11.2,24,0,0,0,0,Ohio,Cleveland
2/9/2023,68,41,54.5,24.6,10,0,0.56,0,0,Ohio,Cleveland
2/10/2023,42,30,36,5.9,29,0,T,0,0,Ohio,Cleveland
2/11/2023,41,27,34,3.7,31,0,0,0,0,Ohio,Cleveland
2/12/2023,52,25,38.5,8.1,26,0,0,0,0,Ohio,Cleveland
2/13/2023,54,32,43,12.4,22,0,0,0,0,Ohio,Cleveland
2/14/2023,54,27,40.5,9.7,24,0,T,0,0,Ohio,Cleveland
2/15/2023,68,45,56.5,25.5,8,0,T,0,0,Ohio,Cleveland
2/16/2023,60,37,48.5,17.3,16,0,0.07,0,0,Ohio,Cleveland
2/17/2023,60,22,41,9.6,24,0,0.01,0.1,T,Ohio,Cleveland
2/18/2023,46,22,34,2.4,31,0,0,0,0,Ohio,Cleveland
2/19/2023,57,37,47,15.2,18,0,0,0,0,Ohio,Cleveland
2/20/2023,48,35,41.5,9.4,23,0,0,0,0,Ohio,Cleveland
2/21/2023,49,31,40,7.7,25,0,0,0,0,Ohio,Cleveland
2/22/2023,37,32,34.5,2,30,0,1.36,T,0,Ohio,Cleveland
2/23/2023,67,33,50,17.2,15,0,0.01,0,0,Ohio,Cleveland
2/24/2023,37,24,30.5,-2.5,34,0,T,T,0,Ohio,Cleveland
2/25/2023,42,23,32.5,-0.7,32,0,0.07,1.1,1,Ohio,Cleveland
2/26/2023,49,29,39,5.5,26,0,0,0,0,Ohio,Cleveland
2/27/2023,51,28,39.5,5.7,25,0,0.72,T,0,Ohio,Cleveland
2/28/2023,47,34,40.5,6.5,24,0,0.04,0,0,Ohio,Cleveland
3/1/2023,62,33,47.5,13.2,17,0,0.01,0,0,Ohio,Cleveland
3/2/2023,46,35,40.5,6,24,0,0,0,0,Ohio,Cleveland
3/3/2023,49,35,42,7.2,23,0,1.13,0,0,Ohio,Cleveland
3/4/2023,50,35,42.5,7.4,22,0,T,T,0,Ohio,Cleveland
3/5/2023,49,37,43,7.6,22,0,0,0,0,Ohio,Cleveland
3/6/2023,56,36,46,10.4,19,0,0.17,0,0,Ohio,Cleveland
3/7/2023,39,32,35.5,-0.4,29,0,0.06,0.2,T,Ohio,Cleveland
3/8/2023,39,31,35,-1.2,30,0,0,0,0,Ohio,Cleveland
3/9/2023,40,26,33,-3.5,32,0,0,0,0,Ohio,Cleveland
3/10/2023,37,32,34.5,-2.3,30,0,0.19,0.2,T,Ohio,Cleveland
3/11/2023,34,30,32,-5.1,33,0,T,T,0,Ohio,Cleveland
3/12/2023,37,30,33.5,-3.9,31,0,T,T,0,Ohio,Cleveland
3/13/2023,36,28,32,-5.7,33,0,0.26,3.2,T,Ohio,Cleveland
3/14/2023,30,20,25,-13.1,40,0,T,0.1,2,Ohio,Cleveland
3/15/2023,44,18,31,-7.4,34,0,0,0,1,Ohio,Cleveland
3/16/2023,58,35,46.5,7.8,18,0,0.02,0,0,Ohio,Cleveland
3/17/2023,55,34,44.5,5.5,20,0,0.12,0,0,Ohio,Cleveland
3/18/2023,34,21,27.5,-11.9,37,0,T,0.2,0,Ohio,Cleveland
3/19/2023,36,21,28.5,-11.2,36,0,0.01,0.1,0,Ohio,Cleveland
3/20/2023,50,27,38.5,-1.6,26,0,0,0,0,Ohio,Cleveland
3/21/2023,58,36,47,6.6,18,0,0,0,0,Ohio,Cleveland
3/22/2023,53,44,48.5,7.7,16,0,0.1,0,0,Ohio,Cleveland
3/23/2023,58,38,48,6.9,17,0,0.59,0,0,Ohio,Cleveland
3/24/2023,41,36,38.5,-3,26,0,0,0,0,Ohio,Cleveland
3/25/2023,61,39,50,8.1,15,0,0.4,0,0,Ohio,Cleveland
3/26/2023,58,35,46.5,4.2,18,0,0,0,0,Ohio,Cleveland
3/27/2023,52,37,44.5,1.9,20,0,0.18,0,0,Ohio,Cleveland
3/28/2023,46,33,39.5,-3.5,25,0,0,0,0,Ohio,Cleveland
3/29/2023,51,31,41,-2.4,24,0,0.12,T,0,Ohio,Cleveland
3/30/2023,49,24,36.5,-7.3,28,0,0,0,0,Ohio,Cleveland
3/31/2023,59,42,50.5,6.3,14,0,0.2,0,0,Ohio,Cleveland
4/1/2023,63,35,49,4.4,16,0,0.16,T,0,Ohio,Cleveland
4/2/2023,45,31,38,-7,27,0,0,0,0,Ohio,Cleveland
4/3/2023,68,40,54,8.6,11,0,T,0,0,Ohio,Cleveland
4/4/2023,71,47,59,13.2,6,0,0,0,0,Ohio,Cleveland
4/5/2023,79,60,69.5,23.3,0,5,0.34,0,0,Ohio,Cleveland
4/6/2023,62,41,51.5,4.9,13,0,0,0,0,Ohio,Cleveland
4/7/2023,43,34,38.5,-8.5,26,0,0,0,0,Ohio,Cleveland
4/8/2023,54,31,42.5,-4.9,22,0,0,0,0,Ohio,Cleveland
4/9/2023,58,30,44,-3.9,21,0,0,0,0,Ohio,Cleveland
4/10/2023,64,32,48,-0.3,17,0,0,0,0,Ohio,Cleveland
4/11/2023,74,40,57,8.3,8,0,0,0,0,Ohio,Cleveland
4/12/2023,80,58,69,19.9,0,4,0,0,0,Ohio,Cleveland
4/13/2023,82,58,70,20.5,0,5,0,0,0,Ohio,Cleveland
4/14/2023,82,50,66,16.1,0,1,0,0,0,Ohio,Cleveland
4/15/2023,80,58,69,18.7,0,4,0,0,0,Ohio,Cleveland
4/16/2023,79,46,62.5,11.8,2,0,0.49,0,0,Ohio,Cleveland
4/17/2023,46,37,41.5,-9.6,23,0,0.04,T,0,Ohio,Cleveland
4/18/2023,50,35,42.5,-9,22,0,T,T,0,Ohio,Cleveland
4/19/2023,56,31,43.5,-8.4,21,0,0,0,0,Ohio,Cleveland
4/20/2023,83,45,64,11.7,1,0,0,0,0,Ohio,Cleveland
4/21/2023,73,47,60,7.3,5,0,0.46,0,0,Ohio,Cleveland
4/22/2023,58,42,50,-3.1,15,0,0.55,0,0,Ohio,Cleveland
4/23/2023,48,36,42,-11.5,23,0,T,0,0,Ohio,Cleveland
4/24/2023,48,35,41.5,-12.4,23,0,0.08,T,0,Ohio,Cleveland
4/25/2023,52,32,42,-12.2,23,0,T,0,0,Ohio,Cleveland
4/26/2023,51,38,44.5,-10.1,20,0,T,0,0,Ohio,Cleveland
4/27/2023,60,32,46,-9,19,0,0,0,0,Ohio,Cleveland
4/28/2023,59,46,52.5,-2.9,12,0,0.06,0,0,Ohio,Cleveland
4/29/2023,63,52,57.5,1.8,7,0,T,0,0,Ohio,Cleveland
4/30/2023,55,43,49,-7.1,16,0,0.27,0,0,Ohio,Cleveland
5/1/2023,47,38,42.5,-13.9,22,0,0.32,T,0,Ohio,Cleveland
5/2/2023,45,37,41,-15.8,24,0,0.82,T,0,Ohio,Cleveland
5/3/2023,53,38,45.5,-11.6,19,0,0.19,0,0,Ohio,Cleveland
5/4/2023,61,44,52.5,-4.9,12,0,0,0,0,Ohio,Cleveland
5/5/2023,67,40,53.5,-4.3,11,0,0,0,0,Ohio,Cleveland
5/6/2023,72,42,57,-1.1,8,0,0,0,0,Ohio,Cleveland
5/7/2023,76,59,67.5,9.1,0,3,T,0,0,Ohio,Cleveland
5/8/2023,64,51,57.5,-1.3,7,0,T,0,0,Ohio,Cleveland
5/9/2023,64,44,54,-5.1,11,0,T,0,0,Ohio,Cleveland
5/10/2023,69,39,54,-5.4,11,0,0,0,0,Ohio,Cleveland
5/11/2023,78,45,61.5,1.8,3,0,0,0,0,Ohio,Cleveland
5/12/2023,83,50,66.5,6.5,0,2,0,0,0,Ohio,Cleveland
5/13/2023,73,60,66.5,6.2,0,2,0.02,0,0,Ohio,Cleveland
5/14/2023,64,53,58.5,-2.2,6,0,0,0,0,Ohio,Cleveland
5/15/2023,67,46,56.5,-4.5,8,0,0,0,0,Ohio,Cleveland
5/16/2023,76,42,59,-2.3,6,0,0,0,0,Ohio,Cleveland
5/17/2023,55,44,49.5,-12.1,15,0,0,0,0,Ohio,Cleveland
5/18/2023,63,35,49,-12.9,16,0,0,0,0,Ohio,Cleveland
5/19/2023,81,48,64.5,2.3,0,0,0.63,0,0,Ohio,Cleveland
5/20/2023,63,52,57.5,-5,7,0,0.57,0,0,Ohio,Cleveland
5/21/2023,74,48,61,-1.8,4,0,0,0,0,Ohio,Cleveland
5/22/2023,76,48,62,-1.1,3,0,0,0,0,Ohio,Cleveland
5/23/2023,79,51,65,1.6,0,0,0,0,0,Ohio,Cleveland
5/24/2023,75,53,64,0.2,1,0,0,0,0,Ohio,Cleveland
5/25/2023,58,49,53.5,-10.6,11,0,0,0,0,Ohio,Cleveland
5/26/2023,66,46,56,-8.4,9,0,0,0,0,Ohio,Cleveland
5/27/2023,74,47,60.5,-4.2,4,0,0,0,0,Ohio,Cleveland
5/28/2023,77,49,63,-2,2,0,0,0,0,Ohio,Cleveland
5/29/2023,80,54,67,1.7,0,2,0,0,0,Ohio,Cleveland
5/30/2023,87,59,73,7.3,0,8,0,0,0,Ohio,Cleveland
5/31/2023,84,63,73.5,7.5,0,9,0,0,0,Ohio,Cleveland
6/1/2023,86,56,71,4.7,0,6,0,0,0,Ohio,Cleveland
6/2/2023,84,57,70.5,3.9,0,6,0,0,0,Ohio,Cleveland
6/3/2023,81,60,70.5,3.6,0,6,0,0,0,Ohio,Cleveland
6/4/2023,73,55,64,-3.2,1,0,0,0,0,Ohio,Cleveland
6/5/2023,71,51,61,-6.6,4,0,0,0,0,Ohio,Cleveland
6/6/2023,77,53,65,-2.9,0,0,0,0,0,Ohio,Cleveland
6/7/2023,72,47,59.5,-8.7,5,0,0,0,0,Ohio,Cleveland
6/8/2023,70,46,58,-10.5,7,0,0,0,0,Ohio,Cleveland
6/9/2023,74,57,65.5,-3.3,0,1,0,0,0,Ohio,Cleveland
6/10/2023,82,53,67.5,-1.6,0,3,0,0,0,Ohio,Cleveland
6/11/2023,84,63,73.5,4.1,0,9,1.78,0,0,Ohio,Cleveland
6/12/2023,67,53,60,-9.7,5,0,0.3,0,0,Ohio,Cleveland
6/13/2023,70,49,59.5,-10.5,5,0,0.4,0,0,Ohio,Cleveland
6/14/2023,69,54,61.5,-8.8,3,0,0.42,0,0,Ohio,Cleveland
6/15/2023,75,51,63,-7.6,2,0,0.22,0,0,Ohio,Cleveland
6/16/2023,68,59,63.5,-7.3,1,0,0,0,0,Ohio,Cleveland
6/17/2023,76,54,65,-6.1,0,0,0,0,0,Ohio,Cleveland
6/18/2023,79,52,65.5,-5.9,0,1,0,0,0,Ohio,Cleveland
6/19/2023,82,57,69.5,-2.1,0,5,0,0,0,Ohio,Cleveland
6/20/2023,83,65,74,2.2,0,9,0.01,0,0,Ohio,Cleveland
6/21/2023,82,69,75.5,3.4,0,11,0,0,0,Ohio,Cleveland
6/22/2023,76,63,69.5,-2.8,0,5,0,0,0,Ohio,Cleveland
6/23/2023,73,64,68.5,-4,0,4,0.01,0,0,Ohio,Cleveland
6/24/2023,80,66,73,0.3,0,8,0.06,0,0,Ohio,Cleveland
6/25/2023,87,63,75,2.1,0,10,T,0,0,Ohio,Cleveland
6/26/2023,77,65,71,-2.1,0,6,0.62,0,0,Ohio,Cleveland
6/27/2023,69,64,66.5,-6.8,0,2,0.17,0,0,Ohio,Cleveland
6/28/2023,73,57,65,-8.5,0,0,0,0,0,Ohio,Cleveland
6/29/2023,84,53,68.5,-5.1,0,4,0,0,0,Ohio,Cleveland
6/30/2023,85,66,75.5,1.7,0,11,0,0,0,Ohio,Cleveland
7/1/2023,82,71,76.5,2.6,0,12,0.18,0,0,Ohio,Cleveland
7/2/2023,82,69,75.5,1.5,0,11,0.11,0,0,Ohio,Cleveland
7/3/2023,82,67,74.5,0.4,0,10,0.75,0,0,Ohio,Cleveland
7/4/2023,86,67,76.5,2.3,0,12,0,0,0,Ohio,Cleveland
7/5/2023,90,66,78,3.7,0,13,0,0,0,Ohio,Cleveland
7/6/2023,88,71,79.5,5.1,0,15,0.27,0,0,Ohio,Cleveland
7/7/2023,77,67,72,-2.5,0,7,0.27,0,0,Ohio,Cleveland
7/8/2023,79,64,71.5,-3,0,7,0.17,0,0,Ohio,Cleveland
7/9/2023,76,61,68.5,-6.1,0,4,0,0,0,Ohio,Cleveland
7/10/2023,84,58,71,-3.6,0,6,0,0,0,Ohio,Cleveland
7/11/2023,86,64,75,0.3,0,10,0.01,0,0,Ohio,Cleveland
7/12/2023,80,69,74.5,-0.2,0,10,0.75,0,0,Ohio,Cleveland
7/13/2023,75,63,69,-5.7,0,4,0,0,0,Ohio,Cleveland
7/14/2023,85,60,72.5,-2.2,0,8,0,0,0,Ohio,Cleveland
7/15/2023,81,69,75,0.3,0,10,0.4,0,0,Ohio,Cleveland
7/16/2023,82,66,74,-0.7,0,9,0,0,0,Ohio,Cleveland
7/17/2023,82,66,74,-0.7,0,9,0,0,0,Ohio,Cleveland
7/18/2023,79,64,71.5,-3.2,0,7,0,0,0,Ohio,Cleveland
7/19/2023,81,58,69.5,-5.2,0,5,0,0,0,Ohio,Cleveland
7/20/2023,87,64,75.5,0.8,0,11,1.91,0,0,Ohio,Cleveland
7/21/2023,77,63,70,-4.7,0,5,0,0,0,Ohio,Cleveland
7/22/2023,82,58,70,-4.6,0,5,0,0,0,Ohio,Cleveland
7/23/2023,84,60,72,-2.6,0,7,0.11,0,0,Ohio,Cleveland
7/24/2023,84,63,73.5,-1.1,0,9,T,0,0,Ohio,Cleveland
7/25/2023,83,66,74.5,0,0,10,0,0,0,Ohio,Cleveland
7/26/2023,89,65,77,2.5,0,12,0.87,0,0,Ohio,Cleveland
7/27/2023,82,69,75.5,1.1,0,11,T,0,0,Ohio,Cleveland
7/28/2023,86,68,77,2.6,0,12,0.14,0,0,Ohio,Cleveland
7/29/2023,80,68,74,-0.3,0,9,0.81,0,0,Ohio,Cleveland
7/30/2023,79,61,70,-4.3,0,5,0,0,0,Ohio,Cleveland
7/31/2023,77,58,67.5,-6.7,0,3,0,0,0,Ohio,Cleveland
8/1/2023,78,60,69,-5.2,0,4,0,0,0,Ohio,Cleveland
8/2/2023,82,61,71.5,-2.6,0,7,0,0,0,Ohio,Cleveland
8/3/2023,84,61,72.5,-1.6,0,8,0,0,0,Ohio,Cleveland
8/4/2023,81,66,73.5,-0.5,0,9,0,0,0,Ohio,Cleveland
8/5/2023,79,61,70,-4,0,5,0,0,0,Ohio,Cleveland
8/6/2023,86,69,77.5,3.6,0,13,0.29,0,0,Ohio,Cleveland
8/7/2023,73,67,70,-3.8,0,5,0.58,0,0,Ohio,Cleveland
8/8/2023,81,61,71,-2.8,0,6,0,0,0,Ohio,Cleveland
8/9/2023,83,64,73.5,-0.2,0,9,0.03,0,0,Ohio,Cleveland
8/10/2023,82,66,74,0.4,0,9,0.43,0,0,Ohio,Cleveland
8/11/2023,83,61,72,-1.6,0,7,0.94,0,0,Ohio,Cleveland
8/12/2023,86,68,77,3.5,0,12,0.48,0,0,Ohio,Cleveland
8/13/2023,84,63,73.5,0.1,0,9,0,0,0,Ohio,Cleveland
8/14/2023,77,69,73,-0.3,0,8,0.04,0,0,Ohio,Cleveland
8/15/2023,76,65,70.5,-2.7,0,6,0.19,0,0,Ohio,Cleveland
8/16/2023,79,64,71.5,-1.7,0,7,0,0,0,Ohio,Cleveland
8/17/2023,80,63,71.5,-1.6,0,7,0.04,0,0,Ohio,Cleveland
8/18/2023,73,58,65.5,-7.5,0,1,0.04,0,0,Ohio,Cleveland
8/19/2023,78,55,66.5,-6.4,0,2,0,0,0,Ohio,Cleveland
8/20/2023,86,63,74.5,1.8,0,10,0,0,0,Ohio,Cleveland
8/21/2023,81,67,74,1.4,0,9,0,0,0,Ohio,Cleveland
8/22/2023,76,64,70,-2.5,0,5,0,0,0,Ohio,Cleveland
8/23/2023,77,62,69.5,-2.9,0,5,2.75,0,0,Ohio,Cleveland
8/24/2023,86,69,77.5,5.3,0,13,0.48,0,0,Ohio,Cleveland
8/25/2023,75,66,70.5,-1.6,0,6,0.07,0,0,Ohio,Cleveland
8/26/2023,79,62,70.5,-1.4,0,6,0,0,0,Ohio,Cleveland
8/27/2023,74,61,67.5,-4.2,0,3,0,0,0,Ohio,Cleveland
8/28/2023,73,52,62.5,-9.1,2,0,0,0,0,Ohio,Cleveland
8/29/2023,78,52,65,-6.4,0,0,T,0,0,Ohio,Cleveland
8/30/2023,67,61,64,-7.2,1,0,0.01,0,0,Ohio,Cleveland
8/31/2023,71,56,63.5,-7.5,1,0,0,0,0,Ohio,Cleveland
9/1/2023,79,54,66.5,-4.2,0,2,0,0,0,Ohio,Cleveland
9/2/2023,84,56,70,-0.5,0,5,0,0,0,Ohio,Cleveland
9/3/2023,87,68,77.5,7.2,0,13,0,0,0,Ohio,Cleveland
9/4/2023,88,72,80,10,0,15,0,0,0,Ohio,Cleveland
9/5/2023,91,70,80.5,10.7,0,16,0,0,0,Ohio,Cleveland
9/6/2023,88,72,80,10.5,0,15,0.1,0,0,Ohio,Cleveland
9/7/2023,81,67,74,4.8,0,9,0.23,0,0,Ohio,Cleveland
9/8/2023,70,66,68,-1,0,3,T,0,0,Ohio,Cleveland
9/9/2023,70,64,67,-1.7,0,2,T,0,0,Ohio,Cleveland
9/10/2023,69,59,64,-4.4,1,0,0.02,0,0,Ohio,Cleveland
9/11/2023,75,59,67,-1.1,0,2,T,0,0,Ohio,Cleveland
9/12/2023,70,59,64.5,-3.2,0,0,0.01,0,0,Ohio,Cleveland
9/13/2023,68,53,60.5,-6.9,4,0,T,0,0,Ohio,Cleveland
9/14/2023,70,49,59.5,-7.6,5,0,0,0,0,Ohio,Cleveland
9/15/2023,72,45,58.5,-8.3,6,0,0,0,0,Ohio,Cleveland
9/16/2023,74,46,60,-6.4,5,0,0,0,0,Ohio,Cleveland
9/17/2023,73,57,65,-1.1,0,0,0.04,0,0,Ohio,Cleveland
9/18/2023,70,58,64,-1.7,1,0,0.05,0,0,Ohio,Cleveland
9/19/2023,71,56,63.5,-1.8,1,0,0,0,0,Ohio,Cleveland
9/20/2023,79,57,68,3,0,3,0,0,0,Ohio,Cleveland
9/21/2023,81,56,68.5,3.9,0,4,0,0,0,Ohio,Cleveland
9/22/2023,79,58,68.5,4.3,0,4,0,0,0,Ohio,Cleveland
9/23/2023,73,56,64.5,0.7,0,0,0,0,0,Ohio,Cleveland
9/24/2023,69,61,65,1.5,0,0,0,0,0,Ohio,Cleveland
9/25/2023,71,59,65,1.9,0,0,0,0,0,Ohio,Cleveland
9/26/2023,71,60,65.5,2.8,0,1,0,0,0,Ohio,Cleveland
9/27/2023,69,59,64,1.7,1,0,0.01,0,0,Ohio,Cleveland
9/28/2023,66,58,62,0.1,3,0,0.3,0,0,Ohio,Cleveland
9/29/2023,74,58,66,4.5,0,1,0.01,0,0,Ohio,Cleveland
9/30/2023,74,53,63.5,2.4,1,0,0,0,0,Ohio,Cleveland
10/1/2023,78,52,65,4.2,0,0,0,0,0,Ohio,Cleveland
10/2/2023,82,56,69,8.6,0,4,0,0,0,Ohio,Cleveland
10/3/2023,84,60,72,12,0,7,0,0,0,Ohio,Cleveland
10/4/2023,84,62,73,13.4,0,8,0,0,0,Ohio,Cleveland
10/5/2023,79,64,71.5,12.3,0,7,0.64,0,0,Ohio,Cleveland
10/6/2023,72,53,62.5,3.7,2,0,0.06,0,0,Ohio,Cleveland
10/7/2023,58,44,51,-7.4,14,0,0.22,0,0,Ohio,Cleveland
10/8/2023,56,42,49,-9,16,0,T,0,0,Ohio,Cleveland
10/9/2023,58,42,50,-7.7,15,0,T,0,0,Ohio,Cleveland
10/10/2023,58,43,50.5,-6.8,14,0,T,0,0,Ohio,Cleveland
10/11/2023,65,45,55,-1.9,10,0,0,0,0,Ohio,Cleveland
10/12/2023,61,48,54.5,-2,10,0,T,0,0,Ohio,Cleveland
10/13/2023,64,50,57,0.8,8,0,0.02,0,0,Ohio,Cleveland
10/14/2023,54,50,52,-3.8,13,0,1.18,0,0,Ohio,Cleveland
10/15/2023,56,48,52,-3.4,13,0,0.38,0,0,Ohio,Cleveland
10/16/2023,57,48,52.5,-2.5,12,0,0.21,0,0,Ohio,Cleveland
10/17/2023,53,48,50.5,-4.2,14,0,0.06,0,0,Ohio,Cleveland
10/18/2023,62,44,53,-1.3,12,0,0,0,0,Ohio,Cleveland
10/19/2023,65,48,56.5,2.6,8,0,0.29,0,0,Ohio,Cleveland
10/20/2023,61,53,57,3.4,8,0,0.62,0,0,Ohio,Cleveland
10/21/2023,55,48,51.5,-1.7,13,0,0.07,0,0,Ohio,Cleveland
10/22/2023,53,36,44.5,-8.4,20,0,0,0,0,Ohio,Cleveland
10/23/2023,59,33,46,-6.5,19,0,0,0,0,Ohio,Cleveland
10/24/2023,77,52,64.5,12.4,0,0,0,0,0,Ohio,Cleveland
10/25/2023,73,64,68.5,16.7,0,4,T,0,0,Ohio,Cleveland
10/26/2023,75,64,69.5,18.1,0,5,0,0,0,Ohio,Cleveland
10/27/2023,78,65,71.5,20.4,0,7,T,0,0,Ohio,Cleveland
10/28/2023,67,53,60,9.3,5,0,0.14,0,0,Ohio,Cleveland
10/29/2023,55,49,52,1.7,13,0,0.54,0,0,Ohio,Cleveland
10/30/2023,51,40,45.5,-4.5,19,0,0.4,0,0,Ohio,Cleveland
10/31/2023,45,30,37.5,-12.1,27,0,0.08,1.5,0,Ohio,Cleveland
11/1/2023,42,31,36.5,-12.7,28,0,0.18,1.2,2,Ohio,Cleveland
11/2/2023,50,32,41,-7.9,24,0,0,0,0,Ohio,Cleveland
11/3/2023,62,41,51.5,3,13,0,0,0,0,Ohio,Cleveland
11/4/2023,56,41,48.5,0.3,16,0,T,0,0,Ohio,Cleveland
11/5/2023,57,37,47,-0.8,18,0,0,0,0,Ohio,Cleveland
11/6/2023,66,42,54,6.6,11,0,0.03,0,0,Ohio,Cleveland
11/7/2023,62,46,54,6.9,11,0,0,0,0,Ohio,Cleveland
11/8/2023,60,41,50.5,3.8,14,0,0,0,0,Ohio,Cleveland
11/9/2023,68,46,57,10.7,8,0,0,0,0,Ohio,Cleveland
11/10/2023,58,39,48.5,2.5,16,0,0,0,0,Ohio,Cleveland
11/11/2023,49,34,41.5,-4.1,23,0,T,0,0,Ohio,Cleveland
11/12/2023,53,33,43,-2.2,22,0,0,0,0,Ohio,Cleveland
11/13/2023,59,32,45.5,0.6,19,0,0,0,0,Ohio,Cleveland
11/14/2023,56,31,43.5,-1,21,0,0,0,0,Ohio,Cleveland
11/15/2023,63,34,48.5,4.4,16,0,0,0,0,Ohio,Cleveland
11/16/2023,66,37,51.5,7.7,13,0,0,0,0,Ohio,Cleveland
11/17/2023,61,42,51.5,8.1,13,0,0.7,0,0,Ohio,Cleveland
11/18/2023,49,35,42,-1.1,23,0,0,0,0,Ohio,Cleveland
11/19/2023,52,33,42.5,-0.2,22,0,0,0,0,Ohio,Cleveland
11/20/2023,44,34,39,-3.3,26,0,0,0,0,Ohio,Cleveland
11/21/2023,50,41,45.5,3.5,19,0,0.56,0,0,Ohio,Cleveland
11/22/2023,45,38,41.5,-0.1,23,0,0.04,0,0,Ohio,Cleveland
11/23/2023,50,38,44,2.7,21,0,0,0,0,Ohio,Cleveland
